Model,Year,Miles,Location,Prices,Link,Scraped_On
 Mazda mazda3,2004,203K miles,"Florence, KY","$1,749",https://www.facebook.com//marketplace/item/986810260115528/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota camry SE Coupe 2D,1996,200K miles,"Florence, KY",$700,https://www.facebook.com//marketplace/item/781400517522902/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic Sport,2024,10K miles,"Cincinnati, OH","$1,234",https://www.facebook.com//marketplace/item/1111121573338243/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord LX Sedan 4D,2007,200K miles,"Cincinnati, OH","$2,500",https://www.facebook.com//marketplace/item/813310967196628/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord EX Sedan 4D,2004,196K miles,"Cincinnati, OH","$2,200",https://www.facebook.com//marketplace/item/434946016013002/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 BMW m6 Convertible 2D,2007,123K miles,"Cincinnati, OH","$6,999",https://www.facebook.com//marketplace/item/1129904981431405/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford focus SEL Sedan 4D,2012,162K miles,"Fairfield, OH","$3,800",https://www.facebook.com//marketplace/item/1021598712896730/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet spark 1LT Hatchback 4D,2017,165K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/303770859483385/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Volkswagen jetta,2012,137K miles,"Cincinnati, OH","$6,800",https://www.facebook.com//marketplace/item/797375822542424/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Volvo v70 XC AWD Wagon 4D,2002,136K miles,"Cincinnati, OH","$2,650",https://www.facebook.com//marketplace/item/951532166757981/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda cr-v EX Sport Utility 4D,2002,220K miles,"Cincinnati, OH","$2,250",https://www.facebook.com//marketplace/item/683821680588177/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota prius Hatchback 4D,2007,209K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/1193842991784182/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia forte,2015,162K miles,"Cincinnati, OH","$1,500",https://www.facebook.com//marketplace/item/495231306378416/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chrysler 200S Sedan 4D,2015,184K miles,"Hamilton, OH","$4,900",https://www.facebook.com//marketplace/item/1486889432172904/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet equinox LT Sport Utility 4D,2012,109K miles,"Hamilton, OH","$4,999",https://www.facebook.com//marketplace/item/988640626247396/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota prius,2009,153K miles,"Maineville, OH","$6,999",https://www.facebook.com//marketplace/item/986634419467173/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Cadillac srx Luxury Collection Sport Utility 4D,2013,125K miles,"Cincinnati, OH","$8,000",https://www.facebook.com//marketplace/item/993185552261707/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Volkswagen passat 1.8T R-Line Sedan 4D,2017,18K miles,"Cincinnati, OH","$7,995",https://www.facebook.com//marketplace/item/400123339163573/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai sonata Limited 2.0T Sedan 4D,2015,150K miles,"Burlington, KY","$9,600",https://www.facebook.com//marketplace/item/391598516797778/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai sonata Limited Sedan 4D,2011,29K miles,"Cincinnati, OH","$6,800",https://www.facebook.com//marketplace/item/1044099313802171/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia soul + Wagon 4D,2015,115K miles,"Cincinnati, OH","$6,750",https://www.facebook.com//marketplace/item/1505851456993981/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord Sport Sedan 4D,2017,147K miles,"Fairfield, OH","$9,000",https://www.facebook.com//marketplace/item/481458694373741/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota corolla CE Sedan 4D,2004,178K miles,"Burlington, KY","$3,999",https://www.facebook.com//marketplace/item/1027594012129863/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Volkswagen tiguan 2.0T S 4Motion Sport Utility 4D,2015,107K miles,"Cincinnati, OH","$9,500",https://www.facebook.com//marketplace/item/8012446678816544/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia soul + Wagon 4D,2015,97K miles,"Cincinnati, OH","$5,299",https://www.facebook.com//marketplace/item/1233947241349219/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai sonata Limited Sedan 4D,2011,230K miles,"Cincinnati, OH","$5,500",https://www.facebook.com//marketplace/item/762308292757725/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota corolla LE Sedan 4D,2017,50K miles,"Cincinnati, OH","$11,567",https://www.facebook.com//marketplace/item/896704789169710/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota rav4 LE Sport Utility 4D,2021,60K miles,"Middletown, OH","$19,800",https://www.facebook.com//marketplace/item/802338455006538/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet cruze LS Sedan 4D,2018,116K miles,"Cincinnati, OH","$8,550",https://www.facebook.com//marketplace/item/340425789109033/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda pilot EX-L Sport Utility 4D,2017,89K miles,"West Chester, OH","$17,700",https://www.facebook.com//marketplace/item/517737500635502/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota rav4 Sport SUV 4D,2011,218K miles,"Cincinnati, OH","$4,695",https://www.facebook.com//marketplace/item/1490283871581436/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai elantra SEL,2024,14K miles,"Fairfield, OH","$2,000",https://www.facebook.com//marketplace/item/3875060436112440/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota rav4 Sport Utility 4D,2004,195K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/453042654186659/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Infiniti g35x,2008,124K miles,"Cincinnati, OH","$5,500",https://www.facebook.com//marketplace/item/1201977337640286/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota corolla,2013,129K miles,"Cincinnati, OH","$10,000",https://www.facebook.com//marketplace/item/1032112888315099/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 MINI hardtop 4 door Cooper Hatchback 4D,2015,49K miles,"Cincinnati, OH","$12,900",https://www.facebook.com//marketplace/item/2584097435095100/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet sonic LT Sedan 4D,2017,90K miles,"Cincinnati, OH","$6,500",https://www.facebook.com//marketplace/item/1453935455256147/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford focus SES Sedan 4D,2007,78K miles,"Milford, OH","$4,300",https://www.facebook.com//marketplace/item/793033836148536/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Lincoln town car Signature Limited Sedan 4D,2009,105K miles,"Batavia, OH","$2,000",https://www.facebook.com//marketplace/item/477233738587086/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai elantra SE Sedan 4D,2007,183K miles,"Alexandria, KY","$1,400",https://www.facebook.com//marketplace/item/3606460839666045/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford taurus,2003,139K miles,"Cincinnati, OH","$4,200",https://www.facebook.com//marketplace/item/935127068417131/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota avalon XLS Sedan 4D,2002,197K miles,"Cincinnati, OH","$3,999",https://www.facebook.com//marketplace/item/411707461205351/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2007,276K miles,"Cincinnati, OH","$3,999",https://www.facebook.com//marketplace/item/832452565484296/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford focus SE Sedan 4D,2015,157K miles,"Union, KY","$3,000",https://www.facebook.com//marketplace/item/7855757011211059/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai elantra,2007,210K miles,"Hamilton, OH","$2,000",https://www.facebook.com//marketplace/item/1345122003557931/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet camaro LS Coupe 2D,2011,112K miles,"Cincinnati, OH","$9,500",https://www.facebook.com//marketplace/item/1626603284792128/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Volkswagen new beetle GL Hatchback Coupe 2D,2003,94K miles · Dealership,"Hamilton, OH","$3,500",https://www.facebook.com//marketplace/item/492834699857981/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Subaru outback 2.5i Premium Wagon 4D,2011,159K miles,"Cincinnati, OH","$4,950",https://www.facebook.com//marketplace/item/779729360771731/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
" Jeep grand cherokee 2,000 DOWN",2015,129K miles,"Hamilton, OH","$2,000",https://www.facebook.com//marketplace/item/1000148021379338/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Nissan altima 2.5 Sedan 4D,2009,180K miles,"Covington, KY","$3,300",https://www.facebook.com//marketplace/item/1696276937796500/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Dodge avenger SE Sedan 4D,2013,204K miles · Dealership,"Cincinnati, OH","$2,900",https://www.facebook.com//marketplace/item/1645356329598115/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Subaru forester X Sport Utility 4D,2006,220K miles,"Fort Thomas, KY","$2,900",https://www.facebook.com//marketplace/item/1004619010868646/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord EX Sedan 4D,2007,203K miles,"Cincinnati, OH","$2,800",https://www.facebook.com//marketplace/item/809196581135537/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai santa fe GLS Sport Utility 4D,2006,200K miles,"Cincinnati, OH","$1,600",https://www.facebook.com//marketplace/item/1164119861501831/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Scion xb,2010,70K miles · Dealership,"Hamilton, OH","$3,995",https://www.facebook.com//marketplace/item/1841387829663317/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
" Honda civic $1,500 down",2015,130K miles,"Hamilton, OH","$1,500",https://www.facebook.com//marketplace/item/7991767677541454/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic EX Sedan 4D,2012,143K miles,"Fairfield, OH","$7,000",https://www.facebook.com//marketplace/item/490429240157079/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Acura tl Special Edition Sedan 4D,2013,149K miles,"Florence, KY","$7,500",https://www.facebook.com//marketplace/item/2662109867301632/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord,2007,185K miles,"Hamilton, OH","$3,500",https://www.facebook.com//marketplace/item/2127361520977136/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Cadillac cts 3.6 Sedan 4D,2011,40K miles,"Loveland, OH","$13,500",https://www.facebook.com//marketplace/item/1209149466751242/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet sonic LT Sedan 4D,2015,125K miles,"Cincinnati, OH","$4,200",https://www.facebook.com//marketplace/item/777172784564647/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mercury sable LS Premium Sedan 4D,2003,87K miles,"Piqua, OH","$3,950",https://www.facebook.com//marketplace/item/1019903336160293/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 MINI cooper Hatchback 2D,2006,182K miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/398520683020903/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda pilot EX-L Sport Utility 4D,2011,159K miles,"Cincinnati, OH","$6,900",https://www.facebook.com//marketplace/item/461468923504705/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mercedes-Benz r-class R 320 CDI Sport Wagon 4D,2008,179K miles,"Cincinnati, OH","$4,680",https://www.facebook.com//marketplace/item/463868749316790/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 BMW x5 3.0i Sport Utility 4D,2005,242K miles,"Cincinnati, OH","$2,500",https://www.facebook.com//marketplace/item/1525923214999529/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota highlander hybrid  6 cilindros,2001,199K miles,"Cincinnati, OH","$3,000",https://www.facebook.com//marketplace/item/778822714421702/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Pontiac g5 Coupe 2D,2009,170K miles,"Morning View, KY","$5,000",https://www.facebook.com//marketplace/item/1053864999683611/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic Value Sedan 4D,2005,121K miles,"Cleves, OH","$2,500",https://www.facebook.com//marketplace/item/375661978861523/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mazda MAZDASPEED3 Sport Hatchback 4D,2007,187K miles,"Felicity, OH","$3,000",https://www.facebook.com//marketplace/item/864785834823633/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Lexus ES 350 Sedan 4D,2008,203K miles,"Cincinnati, OH","$4,200",https://www.facebook.com//marketplace/item/25930212356593475/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Cadillac cts Sedan 4D,2003,109K miles,"West Chester, OH","$3,999",https://www.facebook.com//marketplace/item/986727619587351/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet Aveo5 LS Hatchback Sedan 4D,2007,100K miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/1004621941277484/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Pontiac vibe GT Sport Wagon 4D,2009,143K miles,"Loveland, OH","$4,995",https://www.facebook.com//marketplace/item/1133286641109119/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Nissan rogue SL Sport Utility 4D,2010,163K miles,"West Chester, OH","$6,000",https://www.facebook.com//marketplace/item/1112572356495564/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic,2012,130K miles,"Covington, KY","$6,800",https://www.facebook.com//marketplace/item/1022908432594457/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai accent gls 4-door,2009,161K miles,"Cincinnati, OH","$2,199",https://www.facebook.com//marketplace/item/475122611774676/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford fusion SEL Sedan 4D,2007,166K miles,"Cincinnati, OH","$1,999",https://www.facebook.com//marketplace/item/1053442209535590/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mercedes-Benz r-class R 350 4MATIC Sport Wagon 4D,2010,195K miles,"Erlanger, KY","$5,600",https://www.facebook.com//marketplace/item/470971522184505/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford ranger regular cab XL Pickup 2D 6 ft,2008,130K miles,"Cincinnati, OH","$6,500",https://www.facebook.com//marketplace/item/1000222918230176/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota matrix s awd (((fully serviced ))),2009,160K miles · Dealership,"Cincinnati, OH","$7,495",https://www.facebook.com//marketplace/item/989028532497124/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Saturn ion 2 Sedan 4D,2007,120K miles,"Englewood, OH","$2,995",https://www.facebook.com//marketplace/item/460041063486517/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia soul ! Wagon 4D,2016,131K miles,"Cincinnati, OH","$4,250",https://www.facebook.com//marketplace/item/826376169551552/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Jaguar s-type Sedan 4D,2004,95K miles,"Camp Dennison, OH","$2,995",https://www.facebook.com//marketplace/item/505255155258447/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mazda cx-9,2013,160K miles,"Cincinnati, OH","$1,500",https://www.facebook.com//marketplace/item/400209379693341/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 MINI cooper S Hatchback 2D,2008,100K miles,"Mason, OH","$7,000",https://www.facebook.com//marketplace/item/792700749636370/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Subaru forester S Sport Utility 4D,2001,65K miles,"Cincinnati, OH","$7,700",https://www.facebook.com//marketplace/item/993653571622366/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic Si Sedan 4D,2017,209K miles,"New Richmond, OH","$7,500",https://www.facebook.com//marketplace/item/774527764881918/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord hybrid Sedan 4D,2014,148K miles,"Cincinnati, OH","$7,300",https://www.facebook.com//marketplace/item/1000485124970304/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet trax LT Sport Utility 4D,2015,188K miles,"Cincinnati, OH","$3,810",https://www.facebook.com//marketplace/item/1736195400548540/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Buick skylark Gran Sport Coupe 2D,1968,77K miles,"Cincinnati, OH","$5,000",https://www.facebook.com//marketplace/item/3666023313663527/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mazda mazda3 s Grand Touring Sedan 4D,2007,160K miles,"Cincinnati, OH",$950,https://www.facebook.com//marketplace/item/743298887890366/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford f-250 Long Bed,1964,28K miles,"Cincinnati, OH","$13,500",https://www.facebook.com//marketplace/item/1429732557912697/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet,1953,6.9K miles,"Cincinnati, OH","$1,000",https://www.facebook.com//marketplace/item/1041494010962191/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Cadillac CTs 4,2011,156K miles,"Maineville, OH","$4,950",https://www.facebook.com//marketplace/item/1132922697784015/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Infiniti g35x,2008,143K miles,"Cincinnati, OH","$4,450",https://www.facebook.com//marketplace/item/443362038619098/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Jeep cherokee TrailHawk Sport Utility 4D,2014,85K miles,"Cincinnati, OH","$9,000",https://www.facebook.com//marketplace/item/249210104912417/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota camry XLE Sedan 4D,2004,71K miles,"Middletown, OH","$4,950",https://www.facebook.com//marketplace/item/7984972164874610/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
